reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
TUR,Türkiye,MYS,Malaysia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",26916599.0,2025,Export
TUR,Türkiye,MYS,Malaysia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25968756.0,2025,Export
TUR,Türkiye,MYS,Malaysia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25968756.0,2025,Export
TUR,Türkiye,NAM,Namibia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1399487.0,2025,Export
TUR,Türkiye,NAM,Namibia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1399487.0,2025,Export
TUR,Türkiye,NAM,Namibia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",123800.0,2025,Export
TUR,Türkiye,NAM,Namibia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",123800.0,2025,Export
TUR,Türkiye,NCL,New Caledonia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",375265.0,2025,Export
TUR,Türkiye,NCL,New Caledonia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",375265.0,2025,Export
TUR,Türkiye,NCL,New Caledonia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",370403.0,2025,Export
TUR,Türkiye,NCL,New Caledonia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",370403.0,2025,Export
TUR,Türkiye,NER,Niger,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4498084.0,2025,Export
TUR,Türkiye,NER,Niger,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4498084.0,2025,Export
TUR,Türkiye,NER,Niger,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",77834833.0,2025,Export
TUR,Türkiye,NER,Niger,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",77834833.0,2025,Export
TUR,Türkiye,NGA,Nigeria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",67723986.0,2025,Export
TUR,Türkiye,NGA,Nigeria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",67723986.0,2025,Export
TUR,Türkiye,NGA,Nigeria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",76823237.0,2025,Export
TUR,Türkiye,NGA,Nigeria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",76823237.0,2025,Export
TUR,Türkiye,NIC,Nicaragua,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2232718.0,2025,Export
TUR,Türkiye,NIC,Nicaragua,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2232718.0,2025,Export
TUR,Türkiye,NIC,Nicaragua,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1113971.0,2025,Export
TUR,Türkiye,NIC,Nicaragua,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1113971.0,2025,Export
TUR,Türkiye,NLD,Netherlands,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",386828471.0,2025,Export
TUR,Türkiye,NLD,Netherlands,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",386828471.0,2025,Export
TUR,Türkiye,NLD,Netherlands,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",394004234.0,2025,Export
TUR,Türkiye,NLD,Netherlands,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",394004234.0,2025,Export
TUR,Türkiye,NOR,Norway,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",36363269.0,2025,Export
TUR,Türkiye,NOR,Norway,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",36363269.0,2025,Export
TUR,Türkiye,NOR,Norway,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32327318.0,2025,Export
TUR,Türkiye,NOR,Norway,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32327318.0,2025,Export
TUR,Türkiye,NPL,Nepal,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1187544.0,2025,Export
TUR,Türkiye,NPL,Nepal,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1187544.0,2025,Export
TUR,Türkiye,NPL,Nepal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",102499.0,2025,Export
TUR,Türkiye,NPL,Nepal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",102499.0,2025,Export
TUR,Türkiye,NZL,New Zealand,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",17547260.0,2025,Export
TUR,Türkiye,NZL,New Zealand,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",17547260.0,2025,Export
TUR,Türkiye,NZL,New Zealand,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9956790.0,2025,Export
TUR,Türkiye,NZL,New Zealand,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9956790.0,2025,Export
TUR,Türkiye,OMN,Oman,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",44898988.0,2025,Export
TUR,Türkiye,OMN,Oman,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",44898988.0,2025,Export
TUR,Türkiye,OMN,Oman,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",47067326.0,2025,Export
TUR,Türkiye,OMN,Oman,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",47067326.0,2025,Export
TUR,Türkiye,PAK,Pakistan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",95451440.0,2025,Export
TUR,Türkiye,PAK,Pakistan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",95451440.0,2025,Export
TUR,Türkiye,PAK,Pakistan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31591236.0,2025,Export
TUR,Türkiye,PAK,Pakistan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31591236.0,2025,Export
TUR,Türkiye,PAN,Panama,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",11466274.0,2025,Export
TUR,Türkiye,PAN,Panama,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",11466274.0,2025,Export
TUR,Türkiye,PAN,Panama,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5296230.0,2025,Export
TUR,Türkiye,PAN,Panama,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5296230.0,2025,Export
TUR,Türkiye,PER,Peru,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",43226078.0,2025,Export
TUR,Türkiye,PER,Peru,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",43226078.0,2025,Export
TUR,Türkiye,PER,Peru,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6940495.0,2025,Export
TUR,Türkiye,PER,Peru,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6940495.0,2025,Export
TUR,Türkiye,PHL,Philippines,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",17544958.0,2025,Export
TUR,Türkiye,PHL,Philippines,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",17544958.0,2025,Export
TUR,Türkiye,PHL,Philippines,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11986880.0,2025,Export
TUR,Türkiye,PHL,Philippines,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11986880.0,2025,Export
TUR,Türkiye,PLW,Palau,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1027936.0,2025,Export
TUR,Türkiye,PLW,Palau,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1027936.0,2025,Export
TUR,Türkiye,PLW,Palau,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",189856.0,2025,Export
TUR,Türkiye,PLW,Palau,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",189856.0,2025,Export
TUR,Türkiye,PNG,Papua New Guinea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",606482.0,2025,Export
TUR,Türkiye,PNG,Papua New Guinea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",606482.0,2025,Export
TUR,Türkiye,PNG,Papua New Guinea,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",165895.0,2025,Export
TUR,Türkiye,PNG,Papua New Guinea,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",165895.0,2025,Export
TUR,Türkiye,POL,Poland,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",639363556.0,2025,Export
TUR,Türkiye,POL,Poland,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",639363556.0,2025,Export
TUR,Türkiye,POL,Poland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",633684762.0,2025,Export
TUR,Türkiye,POL,Poland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",633684762.0,2025,Export
TUR,Türkiye,PRT,Portugal,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",155217282.0,2025,Export
TUR,Türkiye,PRT,Portugal,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",155217282.0,2025,Export
TUR,Türkiye,PRT,Portugal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",93137546.0,2025,Export
TUR,Türkiye,PRT,Portugal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",93137546.0,2025,Export
TUR,Türkiye,PRY,Paraguay,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8265345.0,2025,Export
TUR,Türkiye,PRY,Paraguay,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8265345.0,2025,Export
TUR,Türkiye,PRY,Paraguay,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3929314.0,2025,Export
TUR,Türkiye,PRY,Paraguay,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3929314.0,2025,Export
TUR,Türkiye,PSE,State of Palestine,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16202711.0,2025,Export
TUR,Türkiye,PSE,State of Palestine,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16202711.0,2025,Export
TUR,Türkiye,PSE,State of Palestine,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10613379.0,2025,Export
TUR,Türkiye,PSE,State of Palestine,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10613379.0,2025,Export
TUR,Türkiye,PYF,French Polynesia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",186359.0,2025,Export
TUR,Türkiye,PYF,French Polynesia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",186359.0,2025,Export
TUR,Türkiye,PYF,French Polynesia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",523533.0,2025,Export
TUR,Türkiye,PYF,French Polynesia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",523533.0,2025,Export
TUR,Türkiye,QAT,Qatar,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",40291306.0,2025,Export
TUR,Türkiye,QAT,Qatar,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",40291306.0,2025,Export
TUR,Türkiye,QAT,Qatar,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",103493786.0,2025,Export
TUR,Türkiye,QAT,Qatar,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",103493786.0,2025,Export
TUR,Türkiye,ROU,Romania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",757195100.0,2025,Export
TUR,Türkiye,ROU,Romania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",757195100.0,2025,Export
TUR,Türkiye,ROU,Romania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",372629365.0,2025,Export
TUR,Türkiye,ROU,Romania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",372629365.0,2025,Export
TUR,Türkiye,RUS,Russian Federation,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1228241549.0,2025,Export
TUR,Türkiye,RUS,Russian Federation,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1228241549.0,2025,Export
TUR,Türkiye,RUS,Russian Federation,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",246710653.0,2025,Export
TUR,Türkiye,RUS,Russian Federation,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",246710653.0,2025,Export
TUR,Türkiye,RWA,Rwanda,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4947332.0,2025,Export
TUR,Türkiye,RWA,Rwanda,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4947332.0,2025,Export
TUR,Türkiye,RWA,Rwanda,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18390703.0,2025,Export
TUR,Türkiye,RWA,Rwanda,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18390703.0,2025,Export
TUR,Türkiye,S19,"Other Asia, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",9099230.0,2025,Export
TUR,Türkiye,S19,"Other Asia, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",9099230.0,2025,Export
TUR,Türkiye,S19,"Other Asia, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26416349.0,2025,Export
TUR,Türkiye,S19,"Other Asia, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26416349.0,2025,Export
TUR,Türkiye,SAU,Saudi Arabia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",356275539.0,2025,Export
TUR,Türkiye,SAU,Saudi Arabia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",356275539.0,2025,Export
TUR,Türkiye,SAU,Saudi Arabia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241491270.0,2025,Export
TUR,Türkiye,SAU,Saudi Arabia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241491270.0,2025,Export
TUR,Türkiye,SDN,Sudan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",29172006.0,2025,Export
TUR,Türkiye,SDN,Sudan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",29172006.0,2025,Export
TUR,Türkiye,SDN,Sudan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17417380.0,2025,Export
TUR,Türkiye,SDN,Sudan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17417380.0,2025,Export
TUR,Türkiye,SEN,Senegal,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",32059569.0,2025,Export
TUR,Türkiye,SEN,Senegal,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",32059569.0,2025,Export
TUR,Türkiye,SEN,Senegal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",54984393.0,2025,Export
TUR,Türkiye,SEN,Senegal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",54984393.0,2025,Export
TUR,Türkiye,SGP,Singapore,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",28109194.0,2025,Export
TUR,Türkiye,SGP,Singapore,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",28109194.0,2025,Export
TUR,Türkiye,SGP,Singapore,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31207315.0,2025,Export
TUR,Türkiye,SGP,Singapore,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31207315.0,2025,Export
